what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066168303
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316066168397
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316066168459
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316066169491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316066170397
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066175506
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066178741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066179663
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066179663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066179819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066190194
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1316066194741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1316066195116
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1316066197898
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316066205148
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066206851
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066209257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066211523
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1316066211554
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066214538
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316066230086
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1316066231023
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066244305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066251711
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066254024
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066255008
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066255258
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066256836
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066258477
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066259305
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066259539
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066261071
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066263789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066265149
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066265352
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066267086
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066273399
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066273415
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066273508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066283368
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316066286009
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066288977
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066312384
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066316619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066322275
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066322541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066327634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066340760
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316066342025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066345619
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066350385
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316066350479
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316066350541
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316066351682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316066352572
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066356244
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066357822
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066358776
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066358994
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066360588
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066364291
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066365354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066365588
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1316066368557
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1316066369166
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1316066369276
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1316066369307
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066371370
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1316066373698
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066374917
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316066377057
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1316066378213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066380667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066417839
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066421292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066428855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066428855
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066428996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066437324
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316066440887
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066443449
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1316066444215
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066445340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066448199
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066448215
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066448340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066455512
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316066457840
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066459528
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066464074
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066465246
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066465481
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066466950
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316066468856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066470106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066470356
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066471950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316066475950
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066478544
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066478544
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066478684
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066481434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066483028
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066736033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066738205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066836488
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316066838519
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1316066839316
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1316066839441
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1316066840004
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1316066840004
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066842160
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066845363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1316066845379
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066848644
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066849082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066979256
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316066984741
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067077946
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067082008
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067085743
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067091993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067095399
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067095493
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067095555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316067096602
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067097149
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316067100962
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067106274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067107993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067128493
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316067130056
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067132697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067138712
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067138806
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067138869
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316067139791
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067140666
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067142650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067145416
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067145416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067145541
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067154838
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067156385
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067158088
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316067171322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067174635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067174901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067179057
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067179057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067179182
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067206979
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316067212589
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067215214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067221636
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067221730
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067221792
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316067222698
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067223355
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1316067227949
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067229855
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067232027
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067233667
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067251215
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067254496
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067256574
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1316067263027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067266762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067268371
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067272981
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067285278
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316067286903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067289356
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067292653
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067292747
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067292825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067294606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067300903
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316067302012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067304481
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067308638
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067308731
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067308809
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316067309981
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067310809
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067311903
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316067315044
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067316435
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067316669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067316731
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067318200
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067318263
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067318310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067320107
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067329982
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316067331669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067334466
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067340919
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067341013
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067341091
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316067341935
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067342794
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067345091
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067346591
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067353310
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316067354638
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067357123
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067364842
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316067367545
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316067368514
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067369326
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067371358
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067371358
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067371436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067381155
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1316067384733
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1316067387592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316067388467
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067393655
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067399405
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316067402311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067404483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316067404733
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316067406952
